name,path,scale,description
Pass_The_Popcorn_Movie_Guessing_Game,objects_usd/google_objects_usd/Pass_The_Popcorn_Movie_Guessing_Game/Pass_The_Popcorn_Movie_Guessing_Game.usd,1,pass_the_popcorn_movie_guessing_game description
AMBERLIGHT_UP_W,objects_usd/google_objects_usd/AMBERLIGHT_UP_W/AMBERLIGHT_UP_W.usd,1,amberlight_up_w description
Room_Essentials_Salad_Plate_Turquoise,objects_usd/google_objects_usd/Room_Essentials_Salad_Plate_Turquoise/Room_Essentials_Salad_Plate_Turquoise.usd,1,room_essentials_salad_plate_turquoise description
Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total,objects_usd/google_objects_usd/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total/Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total.usd,1,little_debbie_donut_sticks_6_cake_donuts_10_oz_total description
OXO_Cookie_Spatula,objects_usd/google_objects_usd/OXO_Cookie_Spatula/OXO_Cookie_Spatula.usd,1,oxo_cookie_spatula description
Vans_Cereal_Honey_Nut_Crunch_11_oz_box,objects_usd/google_objects_usd/Vans_Cereal_Honey_Nut_Crunch_11_oz_box/Vans_Cereal_Honey_Nut_Crunch_11_oz_box.usd,1,vans_cereal_honey_nut_crunch_11_oz_box description
021_bleach_cleanser,objects_usd/google_objects_usd/021_bleach_cleanser/021_bleach_cleanser.usd,1,021_bleach_cleanser description
PEPSI_NEXT_CACRV,objects_usd/google_objects_usd/PEPSI_NEXT_CACRV/PEPSI_NEXT_CACRV.usd,1,pepsi_next_cacrv description
Seagate_Archive_HDD_8_TB_Internal_hard_drive_SATA_6Gbs_35_ST8000AS0002,objects_usd/google_objects_usd/Seagate_Archive_HDD_8_TB_Internal_hard_drive_SATA_6Gbs_35_ST8000AS0002/Seagate_Archive_HDD_8_TB_Internal_hard_drive_SATA_6Gbs_35_ST8000AS0002.usd,1,seagate_archive_hdd_8_tb_internal_hard_drive_sata_6gbs_35_st8000as0002 description
Beetle_Adventure_Racing_Nintendo_64,objects_usd/google_objects_usd/Beetle_Adventure_Racing_Nintendo_64/Beetle_Adventure_Racing_Nintendo_64.usd,1,beetle_adventure_racing_nintendo_64 description
Threshold_Tray_Rectangle_Porcelain,objects_usd/google_objects_usd/Threshold_Tray_Rectangle_Porcelain/Threshold_Tray_Rectangle_Porcelain.usd,1,threshold_tray_rectangle_porcelain description
TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black,objects_usd/google_objects_usd/TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black/TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black.usd,1,tristar_products_ppc_power_pressure_cooker_xl_in_black description
Room_Essentials_Kitchen_Towels_16_x_26_2_count,objects_usd/google_objects_usd/Room_Essentials_Kitchen_Towels_16_x_26_2_count/Room_Essentials_Kitchen_Towels_16_x_26_2_count.usd,1,room_essentials_kitchen_towels_16_x_26_2_count description
HeavyDuty_Flashlight,objects_usd/google_objects_usd/HeavyDuty_Flashlight/HeavyDuty_Flashlight.usd,1,heavyduty_flashlight description
Now_Designs_Dish_Towel_Mojave_18_x_28,objects_usd/google_objects_usd/Now_Designs_Dish_Towel_Mojave_18_x_28/Now_Designs_Dish_Towel_Mojave_18_x_28.usd,1,now_designs_dish_towel_mojave_18_x_28 description
Crosley_Alarm_Clock_Vintage_Metal,objects_usd/google_objects_usd/Crosley_Alarm_Clock_Vintage_Metal/Crosley_Alarm_Clock_Vintage_Metal.usd,1,crosley_alarm_clock_vintage_metal description
Ecoforms_Garden_Pot_GP16ATurquois,objects_usd/google_objects_usd/Ecoforms_Garden_Pot_GP16ATurquois/Ecoforms_Garden_Pot_GP16ATurquois.usd,1,ecoforms_garden_pot_gp16aturquois description
Weisshai_Great_White_Shark,objects_usd/google_objects_usd/Weisshai_Great_White_Shark/Weisshai_Great_White_Shark.usd,1,weisshai_great_white_shark description
011_banana,objects_usd/google_objects_usd/011_banana/011_banana.usd,1,011_banana description
Black_Elderberry_Syrup_54_oz_Gaia_Herbs,objects_usd/google_objects_usd/Black_Elderberry_Syrup_54_oz_Gaia_Herbs/Black_Elderberry_Syrup_54_oz_Gaia_Herbs.usd,1,black_elderberry_syrup_54_oz_gaia_herbs description
Timberland_Mens_Earthkeepers_Stormbuck_Lite_Plain_Toe_Oxford,objects_usd/google_objects_usd/Timberland_Mens_Earthkeepers_Stormbuck_Lite_Plain_Toe_Oxford/Timberland_Mens_Earthkeepers_Stormbuck_Lite_Plain_Toe_Oxford.usd,1,timberland_mens_earthkeepers_stormbuck_lite_plain_toe_oxford description
Black_Forest_Fruit_Snacks_28_Pack_Grape,objects_usd/google_objects_usd/Black_Forest_Fruit_Snacks_28_Pack_Grape/Black_Forest_Fruit_Snacks_28_Pack_Grape.usd,1,black_forest_fruit_snacks_28_pack_grape description
3D_Dollhouse_Lamp,objects_usd/google_objects_usd/3D_Dollhouse_Lamp/3D_Dollhouse_Lamp.usd,1,3d_dollhouse_lamp description
Canon_225226_Ink_Cartridges_BlackColor_Cyan_Magenta_Yellow_6_count,objects_usd/google_objects_usd/Canon_225226_Ink_Cartridges_BlackColor_Cyan_Magenta_Yellow_6_count/Canon_225226_Ink_Cartridges_BlackColor_Cyan_Magenta_Yellow_6_count.usd,1,canon_225226_ink_cartridges_blackcolor_cyan_magenta_yellow_6_count description
Xyli_Pure_Xylitol,objects_usd/google_objects_usd/Xyli_Pure_Xylitol/Xyli_Pure_Xylitol.usd,1,xyli_pure_xylitol description
Perricone_MD_AcylGlutathione_Eye_Lid_Serum,objects_usd/google_objects_usd/Perricone_MD_AcylGlutathione_Eye_Lid_Serum/Perricone_MD_AcylGlutathione_Eye_Lid_Serum.usd,1,perricone_md_acylglutathione_eye_lid_serum description
Razer_Kraken_Pro_headset_Full_size_Black,objects_usd/google_objects_usd/Razer_Kraken_Pro_headset_Full_size_Black/Razer_Kraken_Pro_headset_Full_size_Black.usd,1,razer_kraken_pro_headset_full_size_black description
Cole_Hardware_Butter_Dish_Square_Red,objects_usd/google_objects_usd/Cole_Hardware_Butter_Dish_Square_Red/Cole_Hardware_Butter_Dish_Square_Red.usd,1,cole_hardware_butter_dish_square_red description
Racoon,objects_usd/google_objects_usd/Racoon/Racoon.usd,1,racoon description
Black_and_Decker_TR3500SD_2Slice_Toaster,objects_usd/google_objects_usd/Black_and_Decker_TR3500SD_2Slice_Toaster/Black_and_Decker_TR3500SD_2Slice_Toaster.usd,1,black_and_decker_tr3500sd_2slice_toaster description
Cole_Hardware_Hammer_Black,objects_usd/google_objects_usd/Cole_Hardware_Hammer_Black/Cole_Hardware_Hammer_Black.usd,1,cole_hardware_hammer_black description
Sootheze_Toasty_Orca,objects_usd/google_objects_usd/Sootheze_Toasty_Orca/Sootheze_Toasty_Orca.usd,1,sootheze_toasty_orca description
Curver_Storage_Bin_Black_Small,objects_usd/google_objects_usd/Curver_Storage_Bin_Black_Small/Curver_Storage_Bin_Black_Small.usd,1,curver_storage_bin_black_small description
Room_Essentials_Fabric_Cube_Lavender,objects_usd/google_objects_usd/Room_Essentials_Fabric_Cube_Lavender/Room_Essentials_Fabric_Cube_Lavender.usd,1,room_essentials_fabric_cube_lavender description
Santa_Cruz_Mens_G7kQXK7cIky,objects_usd/google_objects_usd/Santa_Cruz_Mens_G7kQXK7cIky/Santa_Cruz_Mens_G7kQXK7cIky.usd,1,santa_cruz_mens_g7kqxk7ciky description
Razer_Goliathus_Control_Edition_Small_Soft_Gaming_Mouse_Mat,objects_usd/google_objects_usd/Razer_Goliathus_Control_Edition_Small_Soft_Gaming_Mouse_Mat/Razer_Goliathus_Control_Edition_Small_Soft_Gaming_Mouse_Mat.usd,1,razer_goliathus_control_edition_small_soft_gaming_mouse_mat description
Razer_Taipan_White_Ambidextrous_Gaming_Mouse,objects_usd/google_objects_usd/Razer_Taipan_White_Ambidextrous_Gaming_Mouse/Razer_Taipan_White_Ambidextrous_Gaming_Mouse.usd,1,razer_taipan_white_ambidextrous_gaming_mouse description
adiZero_Slide_2_SC,objects_usd/google_objects_usd/adiZero_Slide_2_SC/adiZero_Slide_2_SC.usd,1,adizero_slide_2_sc description
Mens_Santa_Cruz_Thong_in_Chocolate_La1fo2mAovE,objects_usd/google_objects_usd/Mens_Santa_Cruz_Thong_in_Chocolate_La1fo2mAovE/Mens_Santa_Cruz_Thong_in_Chocolate_La1fo2mAovE.usd,1,mens_santa_cruz_thong_in_chocolate_la1fo2maove description
Creatine_Monohydrate,objects_usd/google_objects_usd/Creatine_Monohydrate/Creatine_Monohydrate.usd,1,creatine_monohydrate description
Frozen_Olafs_In_Trouble_PopOMatic_Game,objects_usd/google_objects_usd/Frozen_Olafs_In_Trouble_PopOMatic_Game/Frozen_Olafs_In_Trouble_PopOMatic_Game.usd,1,frozen_olafs_in_trouble_popomatic_game description
Horses_in_Pink_Pencil_Case,objects_usd/google_objects_usd/Horses_in_Pink_Pencil_Case/Horses_in_Pink_Pencil_Case.usd,1,horses_in_pink_pencil_case description
Craftsman_Grip_Screwdriver_Phillips_Cushion,objects_usd/google_objects_usd/Craftsman_Grip_Screwdriver_Phillips_Cushion/Craftsman_Grip_Screwdriver_Phillips_Cushion.usd,1,craftsman_grip_screwdriver_phillips_cushion description
Aroma_Stainless_Steel_Milk_Frother_2_Cup,objects_usd/google_objects_usd/Aroma_Stainless_Steel_Milk_Frother_2_Cup/Aroma_Stainless_Steel_Milk_Frother_2_Cup.usd,1,aroma_stainless_steel_milk_frother_2_cup description
Lovable_Huggable_Cuddly_Boutique_Teddy_Bear_Beige,objects_usd/google_objects_usd/Lovable_Huggable_Cuddly_Boutique_Teddy_Bear_Beige/Lovable_Huggable_Cuddly_Boutique_Teddy_Bear_Beige.usd,1,lovable_huggable_cuddly_boutique_teddy_bear_beige description
Wilton_Pearlized_Sugar_Sprinkles_525_oz_Gold,objects_usd/google_objects_usd/Wilton_Pearlized_Sugar_Sprinkles_525_oz_Gold/Wilton_Pearlized_Sugar_Sprinkles_525_oz_Gold.usd,1,wilton_pearlized_sugar_sprinkles_525_oz_gold description
YumYum_D3_Liquid,objects_usd/google_objects_usd/YumYum_D3_Liquid/YumYum_D3_Liquid.usd,1,yumyum_d3_liquid description
Sushi_Mat,objects_usd/google_objects_usd/Sushi_Mat/Sushi_Mat.usd,1,sushi_mat description
005_tomato_soup_can,objects_usd/google_objects_usd/005_tomato_soup_can/005_tomato_soup_can.usd,1,005_tomato_soup_can description
Weston_No_22_Cajun_Jerky_Tonic_12_fl_oz_nLj64ZnGwDh,objects_usd/google_objects_usd/Weston_No_22_Cajun_Jerky_Tonic_12_fl_oz_nLj64ZnGwDh/Weston_No_22_Cajun_Jerky_Tonic_12_fl_oz_nLj64ZnGwDh.usd,1,weston_no_22_cajun_jerky_tonic_12_fl_oz_nlj64zngwdh description
007_tuna_fish_can,objects_usd/google_objects_usd/007_tuna_fish_can/007_tuna_fish_can.usd,1,007_tuna_fish_can description
Toys_R_Us_Treat_Dispenser_Smart_Puzzle_Foobler,objects_usd/google_objects_usd/Toys_R_Us_Treat_Dispenser_Smart_Puzzle_Foobler/Toys_R_Us_Treat_Dispenser_Smart_Puzzle_Foobler.usd,1,toys_r_us_treat_dispenser_smart_puzzle_foobler description
OXO_Soft_Works_Can_Opener_SnapLock,objects_usd/google_objects_usd/OXO_Soft_Works_Can_Opener_SnapLock/OXO_Soft_Works_Can_Opener_SnapLock.usd,1,oxo_soft_works_can_opener_snaplock description
Nestle_Nips_Hard_Candy_Peanut_Butter,objects_usd/google_objects_usd/Nestle_Nips_Hard_Candy_Peanut_Butter/Nestle_Nips_Hard_Candy_Peanut_Butter.usd,1,nestle_nips_hard_candy_peanut_butter description
Kotex_U_Tween_Pads_16_pads,objects_usd/google_objects_usd/Kotex_U_Tween_Pads_16_pads/Kotex_U_Tween_Pads_16_pads.usd,1,kotex_u_tween_pads_16_pads description
Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,objects_usd/google_objects_usd/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total.usd,1,polar_herring_fillets_smoked_peppered_705_oz_total description
Schleich_African_Black_Rhino,objects_usd/google_objects_usd/Schleich_African_Black_Rhino/Schleich_African_Black_Rhino.usd,1,schleich_african_black_rhino description
Remington_TStudio_Silk_Ceramic_Hair_Straightener_2_Inch_Floating_Plates,objects_usd/google_objects_usd/Remington_TStudio_Silk_Ceramic_Hair_Straightener_2_Inch_Floating_Plates/Remington_TStudio_Silk_Ceramic_Hair_Straightener_2_Inch_Floating_Plates.usd,1,remington_tstudio_silk_ceramic_hair_straightener_2_inch_floating_plates description
BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,objects_usd/google_objects_usd/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup.usd,1,bia_porcelain_ramekin_with_glazed_rim_35_45_oz_cup description
Smith_Hawken_Woven_BasketTray_Organizer_with_3_Compartments_95_x_9_x_13,objects_usd/google_objects_usd/Smith_Hawken_Woven_BasketTray_Organizer_with_3_Compartments_95_x_9_x_13/Smith_Hawken_Woven_BasketTray_Organizer_with_3_Compartments_95_x_9_x_13.usd,1,smith_hawken_woven_baskettray_organizer_with_3_compartments_95_x_9_x_13 description
Hefty_Waste_Basket_Decorative_Bronze_85_liter,objects_usd/google_objects_usd/Hefty_Waste_Basket_Decorative_Bronze_85_liter/Hefty_Waste_Basket_Decorative_Bronze_85_liter.usd,1,hefty_waste_basket_decorative_bronze_85_liter description
Final_Fantasy_XIV_A_Realm_Reborn_60Day_Subscription,objects_usd/google_objects_usd/Final_Fantasy_XIV_A_Realm_Reborn_60Day_Subscription/Final_Fantasy_XIV_A_Realm_Reborn_60Day_Subscription.usd,1,final_fantasy_xiv_a_realm_reborn_60day_subscription description
11pro_SL_TRX_FG,objects_usd/google_objects_usd/11pro_SL_TRX_FG/11pro_SL_TRX_FG.usd,1,11pro_sl_trx_fg description
Samsung_CLTC406S_Toner_Cartridge_Cyan_1pack,objects_usd/google_objects_usd/Samsung_CLTC406S_Toner_Cartridge_Cyan_1pack/Samsung_CLTC406S_Toner_Cartridge_Cyan_1pack.usd,1,samsung_cltc406s_toner_cartridge_cyan_1pack description
Retail_Leadership_Summit_eCT3zqHYIkX,objects_usd/google_objects_usd/Retail_Leadership_Summit_eCT3zqHYIkX/Retail_Leadership_Summit_eCT3zqHYIkX.usd,1,retail_leadership_summit_ect3zqhyikx description
Cole_Hardware_Deep_Bowl_Good_Earth_1075,objects_usd/google_objects_usd/Cole_Hardware_Deep_Bowl_Good_Earth_1075/Cole_Hardware_Deep_Bowl_Good_Earth_1075.usd,1,cole_hardware_deep_bowl_good_earth_1075 description
Deskstar_Desk_Top_Hard_Drive_1_TB,objects_usd/google_objects_usd/Deskstar_Desk_Top_Hard_Drive_1_TB/Deskstar_Desk_Top_Hard_Drive_1_TB.usd,1,deskstar_desk_top_hard_drive_1_tb description
Home_Fashions_Washcloth_Olive_Green,objects_usd/google_objects_usd/Home_Fashions_Washcloth_Olive_Green/Home_Fashions_Washcloth_Olive_Green.usd,1,home_fashions_washcloth_olive_green description
Schleich_Lion_Action_Figure,objects_usd/google_objects_usd/Schleich_Lion_Action_Figure/Schleich_Lion_Action_Figure.usd,1,schleich_lion_action_figure description
Nestle_Candy_19_oz_Butterfinger_Singles_116567,objects_usd/google_objects_usd/Nestle_Candy_19_oz_Butterfinger_Singles_116567/Nestle_Candy_19_oz_Butterfinger_Singles_116567.usd,1,nestle_candy_19_oz_butterfinger_singles_116567 description
Sootheze_Cold_Therapy_Elephant,objects_usd/google_objects_usd/Sootheze_Cold_Therapy_Elephant/Sootheze_Cold_Therapy_Elephant.usd,1,sootheze_cold_therapy_elephant description
Beta_Glucan,objects_usd/google_objects_usd/Beta_Glucan/Beta_Glucan.usd,1,beta_glucan description
Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ,objects_usd/google_objects_usd/Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ/Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ.usd,1,nestle_carnation_cinnamon_coffeecake_kit_1913oz description
Ortho_Forward_Facing_QCaor9ImJ2G,objects_usd/google_objects_usd/Ortho_Forward_Facing_QCaor9ImJ2G/Ortho_Forward_Facing_QCaor9ImJ2G.usd,1,ortho_forward_facing_qcaor9imj2g description
Brother_Printing_Cartridge_PC501,objects_usd/google_objects_usd/Brother_Printing_Cartridge_PC501/Brother_Printing_Cartridge_PC501.usd,1,brother_printing_cartridge_pc501 description
Dixie_10_ounce_Bowls_35_ct,objects_usd/google_objects_usd/Dixie_10_ounce_Bowls_35_ct/Dixie_10_ounce_Bowls_35_ct.usd,1,dixie_10_ounce_bowls_35_ct description
Brother_Ink_Cartridge_Magenta_LC75M,objects_usd/google_objects_usd/Brother_Ink_Cartridge_Magenta_LC75M/Brother_Ink_Cartridge_Magenta_LC75M.usd,1,brother_ink_cartridge_magenta_lc75m description
Great_Jones_Wingtip_kAqSg6EgG0I,objects_usd/google_objects_usd/Great_Jones_Wingtip_kAqSg6EgG0I/Great_Jones_Wingtip_kAqSg6EgG0I.usd,1,great_jones_wingtip_kaqsg6egg0i description
Cole_Hardware_Bowl_Scirocco_YellowBlue,objects_usd/google_objects_usd/Cole_Hardware_Bowl_Scirocco_YellowBlue/Cole_Hardware_Bowl_Scirocco_YellowBlue.usd,1,cole_hardware_bowl_scirocco_yellowblue description
Android_Figure_Chrome,objects_usd/google_objects_usd/Android_Figure_Chrome/Android_Figure_Chrome.usd,1,android_figure_chrome description
Kanex_MultiSync_Wireless_Keyboard,objects_usd/google_objects_usd/Kanex_MultiSync_Wireless_Keyboard/Kanex_MultiSync_Wireless_Keyboard.usd,1,kanex_multisync_wireless_keyboard description
Fujifilm_instax_SHARE_SP1_10_photos,objects_usd/google_objects_usd/Fujifilm_instax_SHARE_SP1_10_photos/Fujifilm_instax_SHARE_SP1_10_photos.usd,1,fujifilm_instax_share_sp1_10_photos description
Cole_Hardware_Mug_Classic_Blue,objects_usd/google_objects_usd/Cole_Hardware_Mug_Classic_Blue/Cole_Hardware_Mug_Classic_Blue.usd,1,cole_hardware_mug_classic_blue description
DPC_tropical_Trends_Hat,objects_usd/google_objects_usd/DPC_tropical_Trends_Hat/DPC_tropical_Trends_Hat.usd,1,dpc_tropical_trends_hat description
Tag_Dishtowel_Dobby_Stripe_Blue_18_x_26,objects_usd/google_objects_usd/Tag_Dishtowel_Dobby_Stripe_Blue_18_x_26/Tag_Dishtowel_Dobby_Stripe_Blue_18_x_26.usd,1,tag_dishtowel_dobby_stripe_blue_18_x_26 description
Netgear_Ac1750_Router_Wireless_Dual_Band_Gigabit_Router,objects_usd/google_objects_usd/Netgear_Ac1750_Router_Wireless_Dual_Band_Gigabit_Router/Netgear_Ac1750_Router_Wireless_Dual_Band_Gigabit_Router.usd,1,netgear_ac1750_router_wireless_dual_band_gigabit_router description
Top_Paw_Dog_Bowl_Blue_Paw_Bone_Ceramic_25_fl_oz_total,objects_usd/google_objects_usd/Top_Paw_Dog_Bowl_Blue_Paw_Bone_Ceramic_25_fl_oz_total/Top_Paw_Dog_Bowl_Blue_Paw_Bone_Ceramic_25_fl_oz_total.usd,1,top_paw_dog_bowl_blue_paw_bone_ceramic_25_fl_oz_total description
Lenovo_Yoga_2_11,objects_usd/google_objects_usd/Lenovo_Yoga_2_11/Lenovo_Yoga_2_11.usd,1,lenovo_yoga_2_11 description
Phillips_Caplets_Size_24,objects_usd/google_objects_usd/Phillips_Caplets_Size_24/Phillips_Caplets_Size_24.usd,1,phillips_caplets_size_24 description
InterDesign_Over_Door,objects_usd/google_objects_usd/InterDesign_Over_Door/InterDesign_Over_Door.usd,1,interdesign_over_door description
Target_Basket_Medium,objects_usd/google_objects_usd/Target_Basket_Medium/Target_Basket_Medium.usd,1,target_basket_medium description
Black_and_Decker_PBJ2000_FusionBlade_Blender_Jars,objects_usd/google_objects_usd/Black_and_Decker_PBJ2000_FusionBlade_Blender_Jars/Black_and_Decker_PBJ2000_FusionBlade_Blender_Jars.usd,1,black_and_decker_pbj2000_fusionblade_blender_jars description
NAPA_VALLEY_NAVAJO_SANDAL,objects_usd/google_objects_usd/NAPA_VALLEY_NAVAJO_SANDAL/NAPA_VALLEY_NAVAJO_SANDAL.usd,1,napa_valley_navajo_sandal description
Embark_Lunch_Cooler_Blue,objects_usd/google_objects_usd/Embark_Lunch_Cooler_Blue/Embark_Lunch_Cooler_Blue.usd,1,embark_lunch_cooler_blue description
KS_Chocolate_Cube_Box_Assortment_By_Neuhaus_2010_Ounces,objects_usd/google_objects_usd/KS_Chocolate_Cube_Box_Assortment_By_Neuhaus_2010_Ounces/KS_Chocolate_Cube_Box_Assortment_By_Neuhaus_2010_Ounces.usd,1,ks_chocolate_cube_box_assortment_by_neuhaus_2010_ounces description
Breyer_Horse_Of_The_Year_2015,objects_usd/google_objects_usd/Breyer_Horse_Of_The_Year_2015/Breyer_Horse_Of_The_Year_2015.usd,1,breyer_horse_of_the_year_2015 description
Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI,objects_usd/google_objects_usd/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI/Granimals_20_Wooden_ABC_Blocks_Wagon_g2TinmUGGHI.usd,1,granimals_20_wooden_abc_blocks_wagon_g2tinmugghi description
Paul_Frank_Dot_Lunch_Box,objects_usd/google_objects_usd/Paul_Frank_Dot_Lunch_Box/Paul_Frank_Dot_Lunch_Box.usd,1,paul_frank_dot_lunch_box description
REEF_BRAIDED_CUSHION,objects_usd/google_objects_usd/REEF_BRAIDED_CUSHION/REEF_BRAIDED_CUSHION.usd,1,reef_braided_cushion description
Ecoforms_Plant_Container_B4_Har,objects_usd/google_objects_usd/Ecoforms_Plant_Container_B4_Har/Ecoforms_Plant_Container_B4_Har.usd,1,ecoforms_plant_container_b4_har description
Ortho_Forward_Facing,objects_usd/google_objects_usd/Ortho_Forward_Facing/Ortho_Forward_Facing.usd,1,ortho_forward_facing description
Dino_3,objects_usd/google_objects_usd/Dino_3/Dino_3.usd,1,dino_3 description
Air_Hogs_Wind_Flyers_Set_Airplane_Red,objects_usd/google_objects_usd/Air_Hogs_Wind_Flyers_Set_Airplane_Red/Air_Hogs_Wind_Flyers_Set_Airplane_Red.usd,1,air_hogs_wind_flyers_set_airplane_red description
Closetmaid_Premium_Fabric_Cube_Red,objects_usd/google_objects_usd/Closetmaid_Premium_Fabric_Cube_Red/Closetmaid_Premium_Fabric_Cube_Red.usd,1,closetmaid_premium_fabric_cube_red description
Corningware_CW_by_Corningware_3qt_Oblong_Casserole_Dish_Blue,objects_usd/google_objects_usd/Corningware_CW_by_Corningware_3qt_Oblong_Casserole_Dish_Blue/Corningware_CW_by_Corningware_3qt_Oblong_Casserole_Dish_Blue.usd,1,corningware_cw_by_corningware_3qt_oblong_casserole_dish_blue description
Now_Designs_Snack_Bags_Bicycle_2_count,objects_usd/google_objects_usd/Now_Designs_Snack_Bags_Bicycle_2_count/Now_Designs_Snack_Bags_Bicycle_2_count.usd,1,now_designs_snack_bags_bicycle_2_count description
Reebok_ZIGSTORM,objects_usd/google_objects_usd/Reebok_ZIGSTORM/Reebok_ZIGSTORM.usd,1,reebok_zigstorm description
Remington_TStudio_Hair_Dryer,objects_usd/google_objects_usd/Remington_TStudio_Hair_Dryer/Remington_TStudio_Hair_Dryer.usd,1,remington_tstudio_hair_dryer description
Travel_Mate_P_series_Notebook,objects_usd/google_objects_usd/Travel_Mate_P_series_Notebook/Travel_Mate_P_series_Notebook.usd,1,travel_mate_p_series_notebook description
Shaxon_100_Molded_Category_6_RJ45RJ45_Shielded_Patch_Cord_White,objects_usd/google_objects_usd/Shaxon_100_Molded_Category_6_RJ45RJ45_Shielded_Patch_Cord_White/Shaxon_100_Molded_Category_6_RJ45RJ45_Shielded_Patch_Cord_White.usd,1,shaxon_100_molded_category_6_rj45rj45_shielded_patch_cord_white description
Poise_Ultimate_Pads_Long,objects_usd/google_objects_usd/Poise_Ultimate_Pads_Long/Poise_Ultimate_Pads_Long.usd,1,poise_ultimate_pads_long description
BlackBlack_Nintendo_3DSXL,objects_usd/google_objects_usd/BlackBlack_Nintendo_3DSXL/BlackBlack_Nintendo_3DSXL.usd,1,blackblack_nintendo_3dsxl description
Home_Fashions_Washcloth_Linen,objects_usd/google_objects_usd/Home_Fashions_Washcloth_Linen/Home_Fashions_Washcloth_Linen.usd,1,home_fashions_washcloth_linen description
004_sugar_box,objects_usd/google_objects_usd/004_sugar_box/004_sugar_box.usd,1,004_sugar_box description
Threshold_Ramekin_White_Porcelain,objects_usd/google_objects_usd/Threshold_Ramekin_White_Porcelain/Threshold_Ramekin_White_Porcelain.usd,1,threshold_ramekin_white_porcelain description
003_cracker_box,objects_usd/google_objects_usd/003_cracker_box/003_cracker_box.usd,1,003_cracker_box description
Olive_Kids_Dinosaur_Land_Munch_n_Lunch,objects_usd/google_objects_usd/Olive_Kids_Dinosaur_Land_Munch_n_Lunch/Olive_Kids_Dinosaur_Land_Munch_n_Lunch.usd,1,olive_kids_dinosaur_land_munch_n_lunch description
Nintendo_2DS_Crimson_Red,objects_usd/google_objects_usd/Nintendo_2DS_Crimson_Red/Nintendo_2DS_Crimson_Red.usd,1,nintendo_2ds_crimson_red description
Sea_to_Summit_Xl_Bowl,objects_usd/google_objects_usd/Sea_to_Summit_Xl_Bowl/Sea_to_Summit_Xl_Bowl.usd,1,sea_to_summit_xl_bowl description
Cole_Hardware_Mini_Honey_Dipper,objects_usd/google_objects_usd/Cole_Hardware_Mini_Honey_Dipper/Cole_Hardware_Mini_Honey_Dipper.usd,1,cole_hardware_mini_honey_dipper description
Saccharomyces_Boulardii_MOS_Value_Size,objects_usd/google_objects_usd/Saccharomyces_Boulardii_MOS_Value_Size/Saccharomyces_Boulardii_MOS_Value_Size.usd,1,saccharomyces_boulardii_mos_value_size description
Schleich_Allosaurus,objects_usd/google_objects_usd/Schleich_Allosaurus/Schleich_Allosaurus.usd,1,schleich_allosaurus description
Provence_Bath_Towel_Royal_Blue,objects_usd/google_objects_usd/Provence_Bath_Towel_Royal_Blue/Provence_Bath_Towel_Royal_Blue.usd,1,provence_bath_towel_royal_blue description
Marc_Anthony_True_Professional_Oil_of_Morocco_Argan_Oil_Treatment,objects_usd/google_objects_usd/Marc_Anthony_True_Professional_Oil_of_Morocco_Argan_Oil_Treatment/Marc_Anthony_True_Professional_Oil_of_Morocco_Argan_Oil_Treatment.usd,1,marc_anthony_true_professional_oil_of_morocco_argan_oil_treatment description
Clue_Board_Game_Classic_Edition,objects_usd/google_objects_usd/Clue_Board_Game_Classic_Edition/Clue_Board_Game_Classic_Edition.usd,1,clue_board_game_classic_edition description
Beyonc_Life_is_But_a_Dream_DVD,objects_usd/google_objects_usd/Beyonc_Life_is_But_a_Dream_DVD/Beyonc_Life_is_But_a_Dream_DVD.usd,1,beyonc_life_is_but_a_dream_dvd description
Reebok_COMFORT_REEFRESH_FLIP,objects_usd/google_objects_usd/Reebok_COMFORT_REEFRESH_FLIP/Reebok_COMFORT_REEFRESH_FLIP.usd,1,reebok_comfort_reefresh_flip description
Threshold_Salad_Plate_Square_Rim_Porcelain,objects_usd/google_objects_usd/Threshold_Salad_Plate_Square_Rim_Porcelain/Threshold_Salad_Plate_Square_Rim_Porcelain.usd,1,threshold_salad_plate_square_rim_porcelain description
Ecoforms_Plant_Bowl_Turquoise_7,objects_usd/google_objects_usd/Ecoforms_Plant_Bowl_Turquoise_7/Ecoforms_Plant_Bowl_Turquoise_7.usd,1,ecoforms_plant_bowl_turquoise_7 description
